complex	gene_name
SNARE complex (VAMP2, SNAP25, STX1a, STX3, CPLX1, CPLX3, CPLX4)	Stx1a
SNARE complex (VAMP2, SNAP25, STX1a, STX3, CPLX1, CPLX3, CPLX4)	Cplx4
SNARE complex (VAMP2, SNAP25, STX1a, STX3, CPLX1, CPLX3, CPLX4)	Cplx3
Complexin complex (STX3, CPLX1, CPLX3)	Cplx1
Complexin complex (STX3, CPLX1, CPLX3)	Stx3
Complexin complex (STX3, CPLX1, CPLX3)	Cplx3
CF IIAm complex (Cleavage factor IIAm complex)	Nudt21
CF IIAm complex (Cleavage factor IIAm complex)	Dhx16
CF IIAm complex (Cleavage factor IIAm complex)	Pcf11
CF IIAm complex (Cleavage factor IIAm complex)	Ercc3
CF IIAm complex (Cleavage factor IIAm complex)	Sfpq
CF IIAm complex (Cleavage factor IIAm complex)	U2af2
CF IIAm complex (Cleavage factor IIAm complex)	Ptbp1
CF IIAm complex (Cleavage factor IIAm complex)	U2af1
CF IIAm complex (Cleavage factor IIAm complex)	Tjp1
CF IIAm complex (Cleavage factor IIAm complex)	Caprin1
CF IIAm complex (Cleavage factor IIAm complex)	Cpsf6
CF IIAm complex (Cleavage factor IIAm complex)	Cpsf7
CF IIAm complex (Cleavage factor IIAm complex)	Gtf2h4
CF IIAm complex (Cleavage factor IIAm complex)	Cpsf3
SMN complex	Gemin2
SMN complex	Gemin4
SMN complex	Snrpe
SMN complex	Snrpf
SMN complex	Snrpg
SMN complex	Snrpd1
SMN complex	Snrpd2
SMN complex	Snrpd3
SMN complex	Gemin5
SMN complex	Gemin6
SMN complex	Gemin7
SMN complex	Gemin8
SMN complex	Ddx20
SMN complex	Strap
Cleavage and polyadenylation factor (CPSF)	Cpsf4
Cleavage and polyadenylation factor (CPSF)	Cpsf1
Cleavage and polyadenylation factor (CPSF)	Cpsf2
Cleavage and polyadenylation factor (CPSF)	Cpsf3
CPSF6-NUDT21 complex	Cpsf6
CPSF6-NUDT21 complex	Nudt21
Cleavage stimulation factor	Cstf2
Cleavage stimulation factor	Cstf1
Cleavage stimulation factor	Cstf3
Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)	Cstf2
Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)	Cstf1
Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)	Cpsf1
Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)	Cstf3
Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)	Sympk
Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)	Cpsf2
Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)	Cpsf3
snRNP-free U1A (SF-A) complex	Ddx5
snRNP-free U1A (SF-A) complex	Sfpq
snRNP-free U1A (SF-A) complex	Nono
Histone H3.1 complex	Hat1
Histone H3.1 complex	Nasp
Histone H3.1 complex	Rbbp4
Histone H3.1 complex	Chaf1a
Histone H3.1 complex	Chaf1b
Histone H3.1 complex	Ipo4
Histone H3.1 complex	Asf1b
Histone H3.1 complex	Asf1a
Histone H3.3 complex	Hat1
Histone H3.3 complex	Nasp
Histone H3.3 complex	Hira
Histone H3.3 complex	Rbbp4
Histone H3.3 complex	Ipo4
Histone H3.3 complex	Asf1b
Histone H3.3 complex	Asf1a
FA complex (Fanconi anemia complex)	Fancg
FA complex (Fanconi anemia complex)	Fanca
FA complex (Fanconi anemia complex)	Fancc
FA complex (Fanconi anemia complex)	Fancm
FA complex (Fanconi anemia complex)	Fancb
FA complex (Fanconi anemia complex)	Fancf
FA complex (Fanconi anemia complex)	Fancl
Integrator complex	Ints3
Integrator complex	Ints5
Integrator complex	Ints8
Integrator complex	Ints1
Integrator complex	Ints12
Integrator complex	Ints4
Integrator complex	Ints2
Integrator complex	Ints9
Integrator complex	Ints7
Integrator complex	Ints10
Integrator complex	Ints6
DSS1 complex	Sac3d1
DSS1 complex	Brca2
DSS1 complex	Ints5
DSS1 complex	Ints8
DSS1 complex	Ints4
DSS1 complex	Leng8
DSS1 complex	Ints2
DSS1 complex	Ints9
DSS1 complex	Ints7
DSS1 complex	Ints10
DSS1 complex	Ints6
Integrator-RNAPII complex	Polr2a
Integrator-RNAPII complex	Polr2b
Integrator-RNAPII complex	Ints3
Integrator-RNAPII complex	Ints5
Integrator-RNAPII complex	Ints8
Integrator-RNAPII complex	Ints1
Integrator-RNAPII complex	Ints12
Integrator-RNAPII complex	Ints4
Integrator-RNAPII complex	Ints2
Integrator-RNAPII complex	Ints9
Integrator-RNAPII complex	Ints7
Integrator-RNAPII complex	Ints10
Integrator-RNAPII complex	Ints6
PS1-E-cadherin-catenin complex, epithelial	Ctnnb1
PS1-E-cadherin-catenin complex, epithelial	Ctnna1
PS1-E-cadherin-catenin complex, epithelial	Cdh1
PS1-E-cadherin-catenin complex, epithelial	Psen1
p33ING1b-p300 complex	Ep300
p33ING1b-p300 complex	Ing1
p33ING1b-HDAC1 complex	Hdac1
p33ING1b-HDAC1 complex	Ing1
ING1-p300-PCNA complex	Ep300
ING1-p300-PCNA complex	Ing1
Ubiquitin E3 ligase (DDB1, DDB2, CUL4A, CUL4B, RBX1)	Rbx1
Ubiquitin E3 ligase (DDB1, DDB2, CUL4A, CUL4B, RBX1)	Cul4a
Ubiquitin E3 ligase (DDB1, DDB2, CUL4A, CUL4B, RBX1)	Cul4b
Ubiquitin E3 ligase (DDB1, DDB2, CUL4A, CUL4B, RBX1)	Ddb1
Ubiquitin E3 ligase (DDB1, DDB2, CUL4A, CUL4B, RBX1)	Ddb2
RNF20-RNF40-UbE2E1 complex	Rnf40
RNF20-RNF40-UbE2E1 complex	Ube2e1
RNF20-RNF40-UbE2E1 complex	Rnf20
p400-associated complex	Actl6a
p400-associated complex	Actb
p400-associated complex	Ep400
p400-associated complex	Ruvbl2
p400-associated complex	Ruvbl1
p400-associated complex	Trrap
Paf complex	Cdc73
Paf complex	Ctr9
Paf complex	Paf1
Paf complex	Leo1
Paf complex	Wdr61
SKI complex	Skiv2l
SKI complex	Ttc37
SKI complex	Wdr61
SNARE complex (STX4, VAMP8, VAMP3, SNAP23)	Snap23
SNARE complex (STX4, VAMP8, VAMP3, SNAP23)	Stx4
SNARE complex (STX4, VAMP8, VAMP3, SNAP23)	Vamp3
SNARE complex (STX4, VAMP8, VAMP3, SNAP23)	Vamp8
c-MYC-ATPase-helicase complex	Actl6a
c-MYC-ATPase-helicase complex	Myc
c-MYC-ATPase-helicase complex	Ruvbl2
c-MYC-ATPase-helicase complex	Ruvbl1
c-MYC-ATPase-helicase complex	Trrap
CBC complex (cap binding complex)	Ncbp2
CBC complex (cap binding complex)	Ncbp1
TIP49-TIP48-BAF53 complex	Actl6a
TIP49-TIP48-BAF53 complex	Ruvbl2
TIP49-TIP48-BAF53 complex	Ruvbl1
PHAX-CBC complex (cap binding complex)	Ncbp2
PHAX-CBC complex (cap binding complex)	Ncbp1
PHAX-CBC complex (cap binding complex)	Phax
TRRAP-BAF53-HAT complex	Actl6a
TRRAP-BAF53-HAT complex	Trrap
CRM1-RAN-PHAX-CBC complex (cap binding complex)	Xpo1
CRM1-RAN-PHAX-CBC complex (cap binding complex)	Ncbp2
CRM1-RAN-PHAX-CBC complex (cap binding complex)	Ran
CRM1-RAN-PHAX-CBC complex (cap binding complex)	Ncbp1
CRM1-RAN-PHAX-CBC complex (cap binding complex)	Phax
Polycomb repressive complex 4	Eed
Polycomb repressive complex 4	Ezh2
Polycomb repressive complex 4	Sirt1
BCOR complex	Hspa8
BCOR complex	Skp1
BCOR complex	Ring1
BCOR complex	Bcor
BCOR complex	Rybp
BCOR complex	Kdm2b
BCOR complex	Rnf2
BCOR complex	Pcgf1
CENP-A NAC-CAD complex	Cenpc
CENP-A NAC-CAD complex	Itgb3bp
CENP-A NAC-CAD complex	Cenpp
CENP-A NAC-CAD complex	Cenpu
CENP-A NAC-CAD complex	Cenpq
CENP-A NAC-CAD complex	Cenpl
CENP-A NAC-CAD complex	Cenpt
CENP-A NAC-CAD complex	Cenpn
CENP-A NAC-CAD complex	Cenpk
CENP-A NAC-CAD complex	Cenpo
CENP-A NAC-CAD complex	Cenph
CENP-A NAC-CAD complex	Cenpm
C complex spliceosome	Sart1
C complex spliceosome	Hnrnpr
C complex spliceosome	Plrg1
C complex spliceosome	Aqr
C complex spliceosome	Syncrip
C complex spliceosome	Cdc40
C complex spliceosome	Sf3b1
C complex spliceosome	Snrnp200
C complex spliceosome	Prpf6
C complex spliceosome	Slu7
C complex spliceosome	Syf2
C complex spliceosome	Hnrnpc
C complex spliceosome	Pabpc1
C complex spliceosome	Ddx5
C complex spliceosome	Hnrnpa2b1
C complex spliceosome	Hnrnph1
C complex spliceosome	Rbmx
C complex spliceosome	Eif4a3
C complex spliceosome	Mtrex
C complex spliceosome	Hnrnpa3
C complex spliceosome	Hnrnpm
C complex spliceosome	Hnrnpf
C complex spliceosome	Magoh
C complex spliceosome	Hnrnpk
C complex spliceosome	Snrpe
C complex spliceosome	Snrpf
C complex spliceosome	Snrpg
C complex spliceosome	Lsm3
C complex spliceosome	Snrpd1
C complex spliceosome	Snrpd2
C complex spliceosome	Snrpd3
C complex spliceosome	Hnrnpu
C complex spliceosome	U2af1
C complex spliceosome	Srsf1
C complex spliceosome	Sf3a3
C complex spliceosome	Sf3b2
C complex spliceosome	Prpf4b
C complex spliceosome	Snw1
C complex spliceosome	Frg1
C complex spliceosome	Dhx8
C complex spliceosome	Eftud2
C complex spliceosome	Sf3b3
C complex spliceosome	Sf3a2
C complex spliceosome	Sf3a1
C complex spliceosome	Zcchc8
C complex spliceosome	Prpf8
C complex spliceosome	Cwc27
C complex spliceosome	Alyref
C complex spliceosome	Srrm1
C complex spliceosome	Cactin
C complex spliceosome	Dhx38
C complex spliceosome	Ppwd1
C complex spliceosome	Snrnp40
C complex spliceosome	Cdc5l
C complex spliceosome	Gpatch1
C complex spliceosome	Wdr83
C complex spliceosome	Ddx23
C complex spliceosome	Crnkl1
C complex spliceosome	Ppil3
C complex spliceosome	Pnn
C complex spliceosome	Dhx35
C complex spliceosome	Xab2
C complex spliceosome	Rbm22
C complex spliceosome	Cwc15
C complex spliceosome	Tfip11
C complex spliceosome	Ddx41
C complex spliceosome	Raly
C complex spliceosome	Isy1
C complex spliceosome	Prpf19
C complex spliceosome	Ppie
C complex spliceosome	Srrm2
C complex spliceosome	Lsm2
C complex spliceosome	Ppil1
C complex spliceosome	Rbm8a
CDC5L core complex	Plrg1
CDC5L core complex	Bcas2
CDC5L core complex	Hspa8
CDC5L core complex	Gcn1
CDC5L core complex	Cdc5l
CDC5L core complex	Prpf19
CDC5L complex	Sfi1
CDC5L complex	Ppm1d
CDC5L complex	Plrg1
CDC5L complex	Sf3b1
CDC5L complex	Bcas2
CDC5L complex	Hspa8
CDC5L complex	Top2a
CDC5L complex	Tcf4
CDC5L complex	Sfpq
CDC5L complex	Rbmx
CDC5L complex	Ppp1ca
CDC5L complex	Snrpd1
CDC5L complex	Snrpd2
CDC5L complex	Snrpd3
CDC5L complex	Prkdc
CDC5L complex	Srsf2
CDC5L complex	Srsf1
CDC5L complex	Ilf2
CDC5L complex	Sf3b2
CDC5L complex	Dync1h1
CDC5L complex	Sf3b4
CDC5L complex	Bzw1
CDC5L complex	Srrm1
CDC5L complex	Gcn1
CDC5L complex	Cdc5l
CDC5L complex	Cwc15
CDC5L complex	Prpf19
CDC5L complex	Scaf8
EGFR-containing signaling complex	Pik3c2a
EGFR-containing signaling complex	Pik3c2b
EGFR-containing signaling complex	Egfr
EGFR-containing signaling complex	Erbb2
ESCRT-III complex	Chmp2a
ESCRT-III complex	Chmp1b1
ESCRT-III complex	Chmp4c
ESCRT-III complex	Chmp6
ESCRT-III complex	Chmp4b
ESCRT-III complex	Chmp1a
ESCRT-III complex	Chmp5
ESCRT-III complex	Chmp2b
ESCRT-III complex	Chmp3
ESCRT-II complex	Vps36
ESCRT-II complex	Snf8
ESCRT-II complex	Vps25
DNA double-strand break end-joining complex	Nbn
DNA double-strand break end-joining complex	Xrcc6
DNA double-strand break end-joining complex	Xrcc5
DNA double-strand break end-joining complex	Lig4
DNA double-strand break end-joining complex	Xrcc4
DNA double-strand break end-joining complex	Rad50
NCBP-NIP1 complex	Ncbp1
NCBP-NIP1 complex	Necab3
RNA pol II containing coactivator complex Tat-SF	Supt5h
RNA pol II containing coactivator complex Tat-SF	Htatsf1
RNA pol II containing coactivator complex Tat-SF	Ncl
RNA pol II containing coactivator complex Tat-SF	Polr2a
RNA pol II containing coactivator complex Tat-SF	Cdk9
ESCRT-I complex	Vps37c
ESCRT-I complex	Tsg101
ESCRT-I complex	Vps28
Rap1 complex	Parp1
Rap1 complex	Xrcc6
Rap1 complex	Xrcc5
Rap1 complex	Terf2
Rap1 complex	Rad50
Rap1 complex	Terf2ip
E2F-6 complex	E2f6
E2F-6 complex	Gjb3
E2F-6 complex	Max
E2F-6 complex	Ring1
E2F-6 complex	Tfdp1
E2F-6 complex	Mga
E2F-6 complex	Yaf2
E2F-6 complex	L3mbtl2
E2F-6 complex	Ehmt2
E2F-6 complex	Rnf2
E2F-6 complex	Pcgf6
E2F-6 complex	Ehmt1
Exon junction complex (mRNA splicing-dependent)	Prpf8
Exon junction complex (mRNA splicing-dependent)	Srrm1
Telomere-associated protein complex	Terf1
Telomere-associated protein complex	Terf2
Telomere-associated protein complex	Acd
Telomere-associated protein complex	Tinf2
Telomere-associated protein complex	Pot1
Telomere-associated protein complex	Terf2ip
TIN2 complex	Terf2
TIN2 complex	Acd
TIN2 complex	Tinf2
TIN2 complex	Pot1
Oligosaccharyltransferase complex (Stt3A variant)	Rpn1
Oligosaccharyltransferase complex (Stt3A variant)	Rpn2
Oligosaccharyltransferase complex (Stt3A variant)	Ddost
Oligosaccharyltransferase complex (Stt3A variant)	Stt3a
Oligosaccharyltransferase complex (Stt3A variant)	Dad1
Oligosaccharyltransferase complex (Stt3A variant)	Magt1
Oligosaccharyltransferase complex (Stt3B variant)	Rpn1
Oligosaccharyltransferase complex (Stt3B variant)	Rpn2
Oligosaccharyltransferase complex (Stt3B variant)	Ddost
Oligosaccharyltransferase complex (Stt3B variant)	Dad1
Oligosaccharyltransferase complex (Stt3B variant)	Tusc3
Oligosaccharyltransferase complex (Stt3B variant)	Stt3b
Oligosaccharyltransferase complex (Stt3B variant)	Magt1
TRF1-TIN2 complex	Terf1
TRF1-TIN2 complex	Acd
TRF1-TIN2 complex	Tinf2
TRF1-TIN2 complex	Pot1
TRF1 telomere length regulation complex	Tnks
TRF1 telomere length regulation complex	Terf1
TRF1 telomere length regulation complex	Tinf2
Oligosaccharyltransferase OSTC-I	Dad1
Oligosaccharyltransferase OSTC-I	Rpn1
Oligosaccharyltransferase OSTC-I	Rpn2
Oligosaccharyltransferase OSTC-I	Stt3a
Oligosaccharyltransferase OSTC-I	Ostc
Oligosaccharyltransferase OSTC-I	Krtcap2
Oligosaccharyltransferase OSTC-I	Ddost
Rap1 complex	Terf1
Rap1 complex	Acd
Rap1 complex	Tinf2
Rap1 complex	Pot1
TRF2-Rap1 complex III	Terf2
TRF2-Rap1 complex III	Terf2ip
TRF-Rap1 complex I, 2MD	Tnks
TRF-Rap1 complex I, 2MD	Terf1
TRF-Rap1 complex I, 2MD	Terf2
TRF-Rap1 complex I, 2MD	Tinf2
TRF-Rap1 complex I, 2MD	Pot1
TRF-Rap1 complex I, 2MD	Terf2ip
Oligosaccharyltransferase OSTC-II	Dad1
Oligosaccharyltransferase OSTC-II	Rpn1
Oligosaccharyltransferase OSTC-II	Rpn2
Oligosaccharyltransferase OSTC-II	Stt3a
Oligosaccharyltransferase OSTC-II	Sec61a1
Oligosaccharyltransferase OSTC-II	Sec61g
Oligosaccharyltransferase OSTC-II	Sec61b
Oligosaccharyltransferase OSTC-II	Ostc
Oligosaccharyltransferase OSTC-II	Krtcap2
Oligosaccharyltransferase OSTC-II	Ddost
Oligosaccharyltransferase OSTC-III	Ssr3
Oligosaccharyltransferase OSTC-III	Dad1
Oligosaccharyltransferase OSTC-III	Rpn1
Oligosaccharyltransferase OSTC-III	Rpn2
Oligosaccharyltransferase OSTC-III	Stt3a
Oligosaccharyltransferase OSTC-III	Ssr1
Oligosaccharyltransferase OSTC-III	Sec61a1
Oligosaccharyltransferase OSTC-III	Sec61b
Oligosaccharyltransferase OSTC-III	Ostc
Oligosaccharyltransferase OSTC-III	Krtcap2
Oligosaccharyltransferase OSTC-III	Ddost
Sec61-Sec62-Sec63 complex	Sec63
Sec61-Sec62-Sec63 complex	Sec62
Sec61-Sec62-Sec63 complex	Sec61b
Sec61-Sec62-Sec63 complex	Sec61g
Sec61-Sec62-Sec63 complex	Sec61a1
Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)	Arnt
Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)	Ahr
Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)	Rbx1
Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)	Tbl3
Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)	Cul4b
Ubiquitin E3 ligase (AHR, ARNT, DDB1, TBL3, CUL4B, RBX1)	Ddb1
Ubiquitin E3 ligase (DET1, DDB1, CUL4A, RBX1, COP1)	Rbx1
Ubiquitin E3 ligase (DET1, DDB1, CUL4A, RBX1, COP1)	Cul4a
Ubiquitin E3 ligase (DET1, DDB1, CUL4A, RBX1, COP1)	Ddb1
Ubiquitin E3 ligase (DET1, DDB1, CUL4A, RBX1, COP1)	Det1
Ubiquitin E3 ligase (FBXW7, CUL1, SKP1A, RBX1)	Rbx1
Ubiquitin E3 ligase (FBXW7, CUL1, SKP1A, RBX1)	Skp1
Ubiquitin E3 ligase (FBXW7, CUL1, SKP1A, RBX1)	Cul1
Ubiquitin E3 ligase (FBXW7, CUL1, SKP1A, RBX1)	Fbxw7
WRN-TRF2 complex	Wrn
WRN-TRF2 complex	Terf2
BLM-TRF2 complex	Terf2
Tankyrin 1-tankyrin 2-TRF1 complex	Tnks
Tankyrin 1-tankyrin 2-TRF1 complex	Terf1
Tankyrin 1-tankyrin 2-TRF1 complex	Tnks2
TRF2-Ku complex	Xrcc6
TRF2-Ku complex	Xrcc5
TRF2-Ku complex	Terf2
TFIIA-TRF2 complex	Gtf2a1
TFIIA-TRF2 complex	Gtf2a2
TFIIA-TRF2 complex	Terf2
H2AX complex, isolated from cells without IR exposure	Hnrnpr
H2AX complex, isolated from cells without IR exposure	Ssb
H2AX complex, isolated from cells without IR exposure	Npm1
H2AX complex, isolated from cells without IR exposure	Hspa5
H2AX complex, isolated from cells without IR exposure	Pabpc1
H2AX complex, isolated from cells without IR exposure	H2afx
H2AX complex, isolated from cells without IR exposure	Calr
H2AX complex, isolated from cells without IR exposure	Ssrp1
H2AX complex, isolated from cells without IR exposure	Hist3h2bb
H2AX complex, isolated from cells without IR exposure	Eif3l
H2AX complex, isolated from cells without IR exposure	Supt16h
Ubiquitin E3 ligase (BMI1, SPOP, CUL3)	Spop
Ubiquitin E3 ligase (BMI1, SPOP, CUL3)	Bmi1
Ubiquitin E3 ligase (BMI1, SPOP, CUL3)	Cul3
Ubiquitin E3 ligase (H2AFY, SPOP, CUL3)	Spop
Ubiquitin E3 ligase (H2AFY, SPOP, CUL3)	H2afy
Ubiquitin E3 ligase (H2AFY, SPOP, CUL3)	Cul3
H2AX complex I	Npm1
H2AX complex I	Parp1
H2AX complex I	Hspa5
H2AX complex I	H2afx
H2AX complex I	Calr
H2AX complex I	Dhx30
H2AX complex I	Hist3h2bb
H2AX complex II	Npm1
H2AX complex II	Hspa5
H2AX complex II	H2afx
H2AX complex II	Ybx3
H2AX complex II	Calr
H2AX complex II	Hist3h2bb
H2AX complex II	Ptcd3
WINAC complex	Arid1a
WINAC complex	Actl6a
WINAC complex	Vdr
WINAC complex	Smarca2
WINAC complex	Smarca4
WINAC complex	Top2b
WINAC complex	Smarcb1
WINAC complex	Chaf1a
WINAC complex	Smarcc2
WINAC complex	Smarcc1
WINAC complex	Smarce1
WINAC complex	Smarcd1
WINAC complex	Baz1b
WINAC complex	Supt16h
FIB-associated protein complex	Prmt5
FIB-associated protein complex	C1qbp
FIB-associated protein complex	Tuba1a
FIB-associated protein complex	Prmt1
FIB-associated protein complex	Tubb1
REST-CoREST-mSIN3A complex	Rest
REST-CoREST-mSIN3A complex	Sin3a
REST-CoREST-mSIN3A complex	Rcor1
CoREST-HDAC2 complex	Hdac2
CoREST-HDAC2 complex	Rcor1
EBAFb complex	Actl6a
EBAFb complex	Smarca4
EBAFb complex	Mllt1
EBAFb complex	Smarcb1
EBAFb complex	Arid1b
EBAFb complex	Smarcc2
EBAFb complex	Smarcc1
EBAFb complex	Smarcd2
EBAFb complex	Smarce1
EBAFb complex	Smarcd1
SC5bp-7 complex	C6
SC5bp-7 complex	C7
SC5bp-7 complex	C5
SC5bp-7 complex	Vtn
SC5bp-7 complex	C9
SC5bp-7 complex	C8a
Ubiquitin E3 ligase (SPOP, DAXX, CUL3)	Spop
Ubiquitin E3 ligase (SPOP, DAXX, CUL3)	Cul3
Ubiquitin E3 ligase (SPOP, DAXX, CUL3)	Daxx
SNARE complex (STX1A, STX1B, SNAP25, RAB3A, SYT1, VAMP2)	Rab3a
SNARE complex (STX1A, STX1B, SNAP25, RAB3A, SYT1, VAMP2)	Stx1a
SNARE complex (STX1A, STX1B, SNAP25, RAB3A, SYT1, VAMP2)	Syt1
SNARE complex (STX1A, STX1B, SNAP25, RAB3A, SYT1, VAMP2)	Stx1b
SNARE complex (STX1A, STX1B, SNAP25, RAB3A, SYT1, VAMP2)	Vamp2
SNARE complex (STX1A, STX1B, SNAP25, RAB3A, SYT1, VAMP2)	Snap25
Protein phosphatase 4 complex	Ppp4c
Protein phosphatase 4 complex	Ppp4r2
SNARE complex (STX1a, STX1b, SNAP25, RAB3a, SYT1, VAMP2, CPLX2)	Rab3a
SNARE complex (STX1a, STX1b, SNAP25, RAB3a, SYT1, VAMP2, CPLX2)	Stx1a
SNARE complex (STX1a, STX1b, SNAP25, RAB3a, SYT1, VAMP2, CPLX2)	Syt1
SNARE complex (STX1a, STX1b, SNAP25, RAB3a, SYT1, VAMP2, CPLX2)	Stx1b
SNARE complex (STX1a, STX1b, SNAP25, RAB3a, SYT1, VAMP2, CPLX2)	Vamp2
SNARE complex (STX1a, STX1b, SNAP25, RAB3a, SYT1, VAMP2, CPLX2)	Cplx2
SNARE complex (STX1a, STX1b, SNAP25, RAB3a, SYT1, VAMP2, CPLX2)	Snap25
Apoptosome	Apaf1
RB-E2F1 complex	Rb1
RB-E2F1 complex	E2f1
EBAFa complex	Arid1a
EBAFa complex	Actl6a
EBAFa complex	Smarca4
EBAFa complex	Mllt1
EBAFa complex	Smarcb1
EBAFa complex	Smarcc2
EBAFa complex	Smarcc1
EBAFa complex	Smarcd2
EBAFa complex	Smarce1
EBAFa complex	Smarcd1
Menin-associated histone methyltransferase complex	Men1
Menin-associated histone methyltransferase complex	Polr2b
Menin-associated histone methyltransferase complex	Wdr5
Menin-associated histone methyltransferase complex	Kdm6b
Menin-associated histone methyltransferase complex	Dpy30
Menin-associated histone methyltransferase complex	Ash2l
Menin-associated histone methyltransferase complex	Kmt2b
Ubiquitin E3 ligase (SIAH1, SIP, SKP1A, TBL1X)	Tbl1x
Ubiquitin E3 ligase (SIAH1, SIP, SKP1A, TBL1X)	Skp1
Ubiquitin E3 ligase (SIAH1, SIP, SKP1A, TBL1X)	Siah1a
Ubiquitin E3 ligase (SIAH1, SIP, SKP1A, TBL1X)	Cacybp
MLL-HCF complex	Men1
MLL-HCF complex	Serpind1
MLL-HCF complex	Hcfc1
MLL-HCF complex	Wdr5
MLL-HCF complex	Kmt2a
MLL-HCF complex	Kdm6b
MLL-HCF complex	Ash2l
ALL-1 supercomplex	Sap18
ALL-1 supercomplex	Smarca5
ALL-1 supercomplex	Kdm1a
ALL-1 supercomplex	Sap30
ALL-1 supercomplex	Mta2
ALL-1 supercomplex	Mbd3
ALL-1 supercomplex	Tbp
ALL-1 supercomplex	Taf1
ALL-1 supercomplex	Taf6
ALL-1 supercomplex	Smarca2
ALL-1 supercomplex	Wdr5
ALL-1 supercomplex	Ran
ALL-1 supercomplex	Kmt2a
ALL-1 supercomplex	Rbbp4
ALL-1 supercomplex	Smarcb1
ALL-1 supercomplex	Chd3
ALL-1 supercomplex	Hdac1
ALL-1 supercomplex	Eftud2
ALL-1 supercomplex	Kdm6b
ALL-1 supercomplex	Taf12
ALL-1 supercomplex	Rbbp7
ALL-1 supercomplex	Taf9
ALL-1 supercomplex	Smarcc2
ALL-1 supercomplex	Hdac2
ALL-1 supercomplex	Sympk
ALL-1 supercomplex	Smarcc1
ALL-1 supercomplex	Sin3a
ALL-1 supercomplex	Cpsf2
Ubiquitin E3 ligase (GLMN, FBXW8, SKP1A, RBX1)	Rbx1
Ubiquitin E3 ligase (GLMN, FBXW8, SKP1A, RBX1)	Skp1
Ubiquitin E3 ligase (GLMN, FBXW8, SKP1A, RBX1)	Fbxw8
Ubiquitin E3 ligase (GLMN, FBXW8, SKP1A, RBX1)	Glmn
Chromatin assembly complex (CAF-1 complex)	Rbbp4
Chromatin assembly complex (CAF-1 complex)	Chaf1a
Chromatin assembly complex (CAF-1 complex)	Chaf1b
Neddylin ligase (FBXO11, SKP1, CUL1, RBX1)	Rbx1
Neddylin ligase (FBXO11, SKP1, CUL1, RBX1)	Skp1
Neddylin ligase (FBXO11, SKP1, CUL1, RBX1)	Cul1
Neddylin ligase (FBXO11, SKP1, CUL1, RBX1)	Fbxo11
SRm160/300 complex	Snrnp70
SRm160/300 complex	Tra2b
SRm160/300 complex	Srrm1
SRm160/300 complex	Srrm2
MKK4-ARRB2-ASK1 complex	Arrb2
MKK4-ARRB2-ASK1 complex	Map2k4
MKK4-ARRB2-ASK1 complex	Map3k5
MKK4-ARRB2-JNK3 complex	Arrb2
MKK4-ARRB2-JNK3 complex	Map2k4
MKK4-ARRB2-JNK3 complex	Mapk10
POSH-MLK3 complex	Map3k11
POSH-MLK3 complex	Sh3rf1
CRLR-RAMP1 complex	Ramp1
CRLR-RAMP1 complex	Calcrl
Multiprotein complex (mRNA turnover)	Syncrip
Multiprotein complex (mRNA turnover)	Csde1
Multiprotein complex (mRNA turnover)	Pabpc1
Multiprotein complex (mRNA turnover)	Hnrnpd
Multiprotein complex (mRNA turnover)	Paip1
Large Drosha complex	Ddx3x
Large Drosha complex	Hnrnpdl
Large Drosha complex	Dhx15
Large Drosha complex	Ddx5
Large Drosha complex	Hnrnph1
Large Drosha complex	Fus
Large Drosha complex	Hnrnpm
Large Drosha complex	Hnrnpu
Large Drosha complex	Ewsr1
Large Drosha complex	Ilf2
Large Drosha complex	Ilf3
Large Drosha complex	Tardbp
Large Drosha complex	Dgcr8
Large Drosha complex	Ddx1
Large Drosha complex	Taf15
Large Drosha complex	Ddx17
Large Drosha complex	Srpk1
Large Drosha complex	Hnrnpul1
Large Drosha complex	Drosha
Large Drosha complex	Raly
FOXO3-PCAF complex, oxidative stress stimulated	Foxo3
FOXO3-PCAF complex, oxidative stress stimulated	Kat2b
ING4 complex (ING4, JADE1, KAT7, MEAF6)	Kat7
ING4 complex (ING4, JADE1, KAT7, MEAF6)	Jade1
ING4 complex (ING4, JADE1, KAT7, MEAF6)	Meaf6
